docid,word_count,pos_count,neg_count,ISBN,Copyright,Committee member,University location,Source,Department,Degree date,Title,Document type,Degree,Dissertation/thesis number,Author,Advisor,Country of publication,Number of pages,Language,Database,School code,Publication year,Identifier / keyword,Document URL,Place of publication,Classification,University/institution,Source type,Subject
1508276656,448,34,5,9781303747540,Copyright ProQuest UMI Dissertations Publishing 2014,House Micheal;Xu Qiaobing,United States -- Massachusetts,MAI 52/05(E) Oct 2014,Biomedical Engineering,2014,Optical biopsy a new way to see the cancer,Dissertation/Thesis,M.S.,1553000,Varone Antonio,Georgakoudi Irene;Georgakoudi Irene,United States,121,English,ProQuest Dissertations & Theses Full Text,0234,2014,Applied sciences;Glutaminolysis;Glycolysis;Metabolic and morphological alterations;Non-invasive monitoring;Pre-cancerous epithelial tissue;Two-photon excited microscopy;Applied sciences;Glutaminolysis;Glycolysis;Metabolic and morphological alterations;Non-invasive monitoring;Pre-cancerous epithelial tissue;Two-photon excited microscopy,http://search.proquest.com/docview/1508276656?accountid=13314,Ann Arbor,0541: Biomedical engineering,Tufts University,Dissertations & Theses,Biomedical engineering
1512435806,160,18,1,9781303774621,Copyright ProQuest UMI Dissertations Publishing 2014,Whinghter Linda;Heretick Donna,United States -- Minnesota,DAI-B 75/07(E) Jan 2015,Psychology,2014,Employee engagement and personal voice: A phenomenological approach,Dissertation/Thesis,Ph.D.,3613799,Brooks Diane M.,Herndon James;Herndon James,United States,114,English,ProQuest Dissertations & Theses Full Text,0543,2014,Psychology;Worksite health;Well-being;Employee engagement;Personal voice;Psychology;Worksite health;Well-being;Employee engagement;Personal voice,http://search.proquest.com/docview/1512435806?accountid=13314,Ann Arbor,0624: Occupational psychology,Walden University,Dissertations & Theses,Occupational psychology
1508833720,0,0,0,9781303749346,Copyright ProQuest UMI Dissertations Publishing 2014,MacKay Kenneth;Weidemann E. Sue,United States -- New York,MAI 52/05(E) Oct 2014,Architecture,2014,Architectural practice in small towns: A study of the architect-client relationship in the Western Erie Canal region,Dissertation/Thesis,M.Arch.,1553025,Basnak Megan J.,Smith Korydon;Smith Korydon,United States,147,English,ProQuest Dissertations & Theses Full Text,0656,2014,Social sciences;Communication and the arts;Architect-client relationship;Architectural practice;Erie canal;Main street;Revitalization;Small town;Social sciences;Communication and the arts;Architect-client relationship;Architectural practice;Erie canal;Main street;Revitalization;Small town,http://search.proquest.com/docview/1508833720?accountid=13314,Ann Arbor,0341: Area Planning and Development;0604: Regional Studies;0729: Architecture,State University of New York at Buffalo,Dissertations & Theses,Area Planning and Development;Regional Studies;Architecture
1511026102,505,37,8,9781303748837,Copyright ProQuest UMI Dissertations Publishing 2014,Cerne John;Zutic Igor,United States -- New York,DAI-B 75/07(E) Jan 2015,Physics,2014,A Tunable Terahertz Detector based on Self-Assembled Plasmonic Structure on a GaAs 2-Dimensional Electron Gas,Dissertation/Thesis,Ph.D.,3612911,Bae Che Jin,Markelz Andrea G.;Markelz Andrea G.,United States,114,English,ProQuest Dissertations & Theses Full Text,0656,2014,Pure sciences;Detector;Plasmon;Terahertz;Pure sciences;Detector;Plasmon;Terahertz,http://search.proquest.com/docview/1511026102?accountid=13314,Ann Arbor,0611: Condensed matter physics;0752: Optics,State University of New York at Buffalo,Dissertations & Theses,Condensed matter physics;Optics
1516608112,74,4,0,9780499262622,Copyright ProQuest UMI Dissertations Publishing 2014,,Canada,MAI 52/05(E) Oct 2014,Nursing,2014,Breastfeeding Experiences of Low-Income Women in the City of Winnipeg: A Qualitative Study,Dissertation/Thesis,M.N.,MS26262,Pierce Lorelei,,United States,233,English,ProQuest Dissertations & Theses Full Text,0303,2014,Health and environmental sciences;Breastfeeding;Low-income;Qualitative;Phenomenology;Health and environmental sciences;Breastfeeding;Low-income;Qualitative;Phenomenology,http://search.proquest.com/docview/1516608112?accountid=13314,Ann Arbor,0380: Medicine;0569: Nursing,University of Manitoba (Canada),Dissertations & Theses,Medicine;Nursing
1513601262,71,8,0,9781303792274,Copyright ProQuest UMI Dissertations Publishing 2014,Miller Brett;Chase Charlotte,United States -- Minnesota,DAI-B 75/07(E) Jan 2015,School of Business and Technology,2014,Examining the correlation between organizational security climate and demographic variables and the self-efficacy of information security of local government employees: A quantitative study,Dissertation/Thesis,Ph.D.,3614238,Dorsey-Lockett Kristi C.,Sharum Bernard J.;Sharum Bernard J.,United States,106,English,ProQuest Dissertations & Theses Full Text,1351,2014,Social sciences;Applied sciences;E-government;Information security;Information security climate;Local government;Self-efficacy;Social sciences;Applied sciences;E-government;Information security;Information security climate;Local government;Self-efficacy,http://search.proquest.com/docview/1513601262?accountid=13314,Ann Arbor,0454: Management;0489: Information Technology,Capella University,Dissertations & Theses,Management;Information Technology
1501655389,0,0,0,9781303716348,Copyright ProQuest UMI Dissertations Publishing 2014,Kirby Lynn;Popoff Steven N.,United States -- Pennsylvania,MAI 52/05(E) Oct 2014,Biomedical Sciences,2014,Increased fibrogenic proteins following persistent low-grade inflammation in a rat model of long-term overuse,Dissertation/Thesis,M.S.,1552293,Gao Helen G. L.,Barbe Mary F.;Barbe Mary F.,United States,54,English,ProQuest Dissertations & Theses Full Text,0225,2014,Biological sciences;Health and environmental sciences;Connective tissue growth factor;Cytokines;Muscle;Overuse injury;Repetitive strain injury;Tendon;Biological sciences;Health and environmental sciences;Connective tissue growth factor;Cytokines;Muscle;Overuse injury;Repetitive strain injury;Tendon,http://search.proquest.com/docview/1501655389?accountid=13314,Ann Arbor,0379: Cellular biology;0571: Pathology,Temple University,Dissertations & Theses,Cellular biology;Pathology
1512435741,142,12,0,9781303775260,Copyright ProQuest UMI Dissertations Publishing 2014,Ayres Glenn,United States -- Minnesota,DAI-A 75/07(E) Jan 2015,Education,2014,Impact of a rural alternative education program on student motivation and performance,Dissertation/Thesis,Ph.D.,3613819,Montgomery Mark C.,Walter-Bailey Wendy;Boddie Deanna;Walter-Bailey Wendy;Boddie Deanna,United States,279,English,ProQuest Dissertations & Theses Full Text,0543,2014,Education;Rural alternative education;At-risk students;Motivation;Student performance;Education;Rural alternative education;At-risk students;Motivation;Student performance,http://search.proquest.com/docview/1512435741?accountid=13314,Ann Arbor,0514: School administration;0515: Education,Walden University,Dissertations & Theses,School administration;Education
1437224941,394,45,4,9781303336515,Copyright ProQuest UMI Dissertations Publishing 2014,Hoffman Jessica;Pakstis John,United States -- Massachusetts,DAI-B 74/12(E) Jun 2014,Counseling and Applied Educational Psychology,2014,Self-monitoring to enhance the effectiveness of a treatment for anxiety,Dissertation/Thesis,Ph.D.,3592504,Mahoney Corrine,Briesch Amy;Briesch Amy,United States,112,English,ProQuest Dissertations & Theses Full Text,0160,2014,Psychology;Treatment effectiveness;Self-reported anxiety symptoms;Generalized anxiety;Self-monitoring;Psychology;Treatment effectiveness;Self-reported anxiety symptoms;Generalized anxiety;Self-monitoring,http://search.proquest.com/docview/1437224941?accountid=13314,Ann Arbor,0621: Psychology;0622: Clinical psychology,Northeastern University,Dissertations & Theses,Psychology;Clinical psychology
1513556946,176,17,2,9781303788178,Copyright ProQuest UMI Dissertations Publishing 2014,Chambers David D.;Torges Gwendolyn B.,United States -- Pennsylvania,DAI-A 75/07(E) Jan 2015,Sociology,2014,Restorative practices in the collegiate student conduct process: A qualitative analysis of student conduct administrators' perspectives,Dissertation/Thesis,Ph.D.,3614083,Mikus Robert L.,Kuffner Hirt Mary Jane;Kuffner Hirt Mary Jane,United States,172,English,ProQuest Dissertations & Theses Full Text,0318,2014,Social sciences;Education;Collegiate students;Higher education;Restorative practices;Student conduct;Social sciences;Education;Collegiate students;Higher education;Restorative practices;Student conduct,http://search.proquest.com/docview/1513556946?accountid=13314,Ann Arbor,0446: Higher Education Administration;0626: Sociology,Indiana University of Pennsylvania,Dissertations & Theses,Higher Education Administration;Sociology
1520467491,83,5,0,9780499004529,Copyright ProQuest UMI Dissertations Publishing 2014,,Canada,MAI 52/06(E) Dec 2014,,2014,Assessment of the Face Validity Construct Validity and Etiological Validity of a Novel Animal Model of Schizophrenia,Dissertation/Thesis,M.S.,MS00452,Robbins Mark A.,,United States,173,English,ProQuest Dissertations & Theses Full Text,1108,2014,Biological sciences;Psychology;Biological sciences;Psychology,http://search.proquest.com/docview/1520467491?accountid=13314,Ann Arbor,0306: Biology;0317: Neurosciences;0349: Psychobiology,University of Prince Edward Island (Canada),Dissertations & Theses,Biology;Neurosciences;Psychobiology
1512416346,258,24,2,9781303773952,Copyright ProQuest UMI Dissertations Publishing 2014,Barringer Richard E.;Kartez Jack,United States -- Maine,DAI-A 75/06(E) Dec 2014,Muskie School of Public Service,2014,The decision to self-regulate: A comparative study of marinas in New England and the Netherlands,Dissertation/Thesis,Ph.D.,3613757,Oostveen-Buterbaugh Carry J.,Colgan Charles S.;Colgan Charles S.,United States,182,English,ProQuest Dissertations & Theses Full Text,0563,2014,Social sciences;Health and environmental sciences;Environmental regulation;Environmental policy;Marinas;Self-regulation;Social sciences;Health and environmental sciences;Environmental regulation;Environmental policy;Marinas;Self-regulation,http://search.proquest.com/docview/1512416346?accountid=13314,Ann Arbor,0474: Environmental management;0626: Sociology;0630: Public policy,University of Southern Maine,Dissertations & Theses,Environmental management;Sociology;Public policy
1511453128,224,28,1,9781303750342,Copyright ProQuest UMI Dissertations Publishing 2014,Kesavadas Thenkurussi;Govindaraju Venu,United States -- New York,DAI-B 75/06(E) Dec 2014,Computer Science and Engineering,2014,A framework for computer aided diagnosis and analysis of the neuro-vasculature,Dissertation/Thesis,Ph.D.,3612958,Chowriappa Ashirwad,Scott Peter D.;Scott Peter D.,United States,204,English,ProQuest Dissertations & Theses Full Text,0656,2014,Applied sciences;Health and environmental sciences;Aneurysm;Computer aided diagnosis;Reconstruction;Skeleton extraction;Spectral;Vascular segmentation;Applied sciences;Health and environmental sciences;Aneurysm;Computer aided diagnosis;Reconstruction;Skeleton extraction;Spectral;Vascular segmentation,http://search.proquest.com/docview/1511453128?accountid=13314,Ann Arbor,0574: Medical imaging;0800: Artificial intelligence;0984: Computer science,State University of New York at Buffalo,Dissertations & Theses,Medical imaging;Artificial intelligence;Computer science
1509847411,121,14,3,9781303801150,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- Arizona,DAI-A 75/06(E) Dec 2014,,2014,An Ethnographic Study of Lean Manufacturing Implementation and Socialization in a Unionized Setting,Dissertation/Thesis,Ph.D.,3579710,Keck Michael,Throne Robin;Throne Robin,United States,147,English,ProQuest Dissertations & Theses Full Text,1443,2014,Social sciences;Lean manufacturing;Team socialzation;Team training;Empowerment;Job enlargement;Decision-making;Social sciences;Lean manufacturing;Team socialzation;Team training;Empowerment;Job enlargement;Decision-making,http://search.proquest.com/docview/1509847411?accountid=13314,Ann Arbor,0454: Management;0629: Labor relations;0635: Organization Theory,Northcentral University,Dissertations & Theses,Management;Labor relations;Organization Theory
1504840079,360,36,1,9781303733444,Copyright ProQuest UMI Dissertations Publishing 2014,Hevia Modesto;Johnson Nicholas,United States -- Massachusetts,DAI-B 75/06(E) Dec 2014,Clinical Psychology,2014,The impact of orthography upon neuropsychological testing performance: A comparison of korean and english native speakers,Dissertation/Thesis,Psy.D.,3612116,Pang Angela,Moncata Samuel;Moncata Samuel,United States,146,English,ProQuest Dissertations & Theses Full Text,1005,2014,Social sciences;Psychology;Assessment;English;Korean;Native language;Neuropsychology;Orthography;Social sciences;Psychology;Assessment;English;Korean;Native language;Neuropsychology;Orthography,http://search.proquest.com/docview/1504840079?accountid=13314,Ann Arbor,0342: Asian Studies;0622: Clinical psychology;0632: Quantitative psychology,Massachusetts School of Professional Psychology,Dissertations & Theses,Asian Studies;Clinical psychology;Quantitative psychology
1348184480,0,0,0,9781303019104,Copyright ProQuest UMI Dissertations Publishing 2013,Shapiro Jeremy;Rogers Katrina;Shapiro Ken;Van Middendorp Sergej,United States -- California,DAI-A 74/08(E) Feb 2014,The School of Human and Organization Development,2013,Classical Horsemanship: A Phenomenological and Dramatist Study,Dissertation/Thesis,Ph.D.,3557916,Maxwell Dan,Bentz Valerie;Bentz Valerie,United States,198,English,ProQuest Dissertations & Theses Full Text,1503,2013,Philosophy religion and theology;Biological sciences;Classical horsemanship;Dramatism;Human-animal interaction;Burke Kenneth;Merleau-Ponty Maurice;Phenomenology;Philosophy religion and theology;Biological sciences;Classical horsemanship;Dramatism;Human-animal interaction;Burke Kenneth;Merleau-Ponty Maurice;Phenomenology,http://search.proquest.com/docview/1348184480?accountid=13314,Ann Arbor,0422: Philosophy;0475: Animal sciences,Fielding Graduate University,Dissertations & Theses,Philosophy;Animal sciences
1509130869,386,29,4,9781303753121,Copyright ProQuest UMI Dissertations Publishing 2014,Weissman Georgann;Jacobowitz Barbara,United States -- Missouri,DAI-A 75/06(E) Dec 2014,Health Education,2014,Effectiveness of Observing the Collaborative Process of a Healthcare Team in an Interdisciplinary Scenario Exercise on Improving Health and Allied Health Students' Perceptions and Attitudes,Dissertation/Thesis,D.H.Ed.,3613184,Saeger Jan L.,Guillory Virgil;Guillory Virgil,United States,115,English,ProQuest Dissertations & Theses Full Text,1630,2014,Education;Allied health;Collaboration;Interdisciplinary;Interdisciplinary scenario exercise;Massage therapy;Perceptions and attitudes;Education;Allied health;Collaboration;Interdisciplinary;Interdisciplinary scenario exercise;Massage therapy;Perceptions and attitudes,http://search.proquest.com/docview/1509130869?accountid=13314,Ann Arbor,0680: Health education,A.T. Still University of Health Sciences,Dissertations & Theses,Health education
